,submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths,index
28220,02/26/2021,ND,99780,94576.0,5204.0,69,23.0,1445,,,3,0.0,02/27/2021 02:51:23 PM,Agree,Not agree,
28221,12/26/2020,GU,7266,,,0,0.0,121,,,0,0.0,12/27/2020 02:44:47 PM,Not agree,Not agree,
28222,01/22/2020,IN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree,
28223,12/18/2020,NH,34960,,,696,195.0,638,,,9,0.0,12/19/2020 02:42:31 PM,Not agree,Not agree,
28224,06/23/2021,AL,551451,424375.0,127076.0,214,69.0,11392,9082.0,2310.0,4,2.0,06/25/2021 12:00:00 AM,Agree,Agree,
28225,12/26/2020,IL,934142,934142.0,0.0,3293,0.0,17224,15865.0,1359.0,70,4.0,12/27/2020 02:44:47 PM,Agree,Agree,
28226,03/02/2020,GU,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree,
28227,07/20/2020,MI,151227,137279.0,13948.0,1722,158.0,6456,6144.0,312.0,8,0.0,07/21/2020 12:00:00 AM,Agree,Agree,
28228,06/27/2020,CT,46206,44225.0,1981.0,147,8.0,4311,3443.0,868.0,4,1.0,06/28/2020 02:59:02 PM,Agree,Agree,
28229,04/12/2020,IN,7928,,,493,0.0,481,421.0,60.0,29,6.0,04/12/2020 12:00:00 AM,Not agree,Agree,
28230,06/25/2020,NC,63350,63288.0,62.0,1903,10.0,1373,1373.0,0.0,12,0.0,06/25/2020 12:00:00 AM,Agree,Agree,
28231,08/10/2020,MD,96843,,,585,0.0,3714,3568.0,146.0,12,0.0,08/12/2020 12:00:00 AM,,Agree,
28232,06/28/2020,VI,81,,,0,0.0,6,,,0,0.0,06/29/2020 02:37:31 PM,,,
28233,12/21/2020,ID,130877,109102.0,21775.0,917,239.0,1301,1151.0,150.0,21,6.0,12/22/2020 02:35:48 PM,Agree,Agree,
28234,04/15/2020,IN,8955,,,428,0.0,603,530.0,73.0,55,8.0,04/15/2020 12:00:00 AM,Not agree,Agree,
28235,06/12/2021,CT,348388,318846.0,29542.0,38,9.0,8261,6790.0,1471.0,0,0.0,06/13/2021 01:40:53 PM,Agree,Agree,
28236,03/29/2020,MO,1928,,,134,0.0,23,,,3,0.0,03/31/2020 12:00:00 AM,Not agree,Not agree,
28237,09/04/2020,GU,1619,,,0,0.0,14,,,1,0.0,09/05/2020 02:09:45 PM,Not agree,Not agree,
28238,12/18/2020,VI,1910,,,10,0.0,23,,,0,0.0,12/19/2020 02:42:31 PM,,,
28239,07/18/2021,WI,680108,614859.0,65249.0,141,10.0,8209,7372.0,837.0,0,0.0,07/19/2021 02:21:19 PM,Agree,Agree,
28240,04/27/2020,NE,3358,,,330,0.0,55,,,-1,0.0,05/19/2021 02:21:32 PM,Not agree,Not agree,
28241,02/09/2020,IN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree,
28242,11/18/2020,WA,139227,,,1554,169.0,2592,,,21,0.0,11/20/2020 12:00:00 AM,,,
28243,03/20/2020,IL,585,,,163,,5,,,1,,03/26/2020 04:22:39 PM,Agree,Agree,
28244,08/21/2020,AL,129375,115441.0,13934.0,1136,413.0,3091,2740.0,351.0,38,9.0,08/23/2020 12:00:00 AM,Agree,Agree,
28245,06/07/2021,WA,440889,,,366,30.0,5856,,,20,0.0,06/08/2021 03:05:30 PM,,,
28246,07/08/2021,MS,324057,198069.0,125988.0,416,173.0,7439,5125.0,2314.0,1,1.0,07/09/2021 01:56:56 PM,Agree,Agree,
28247,01/24/2021,VI,2341,,,0,0.0,24,,,0,0.0,01/25/2021 02:42:40 PM,,,
28248,07/08/2021,VI,3985,,,15,0.0,32,,,0,0.0,07/09/2021 01:56:56 PM,,,
28249,04/20/2021,MT,107379,98932.0,8447.0,177,217.0,1552,1552.0,0.0,6,0.0,04/21/2021 02:12:05 PM,Agree,Agree,
28250,11/01/2020,MO,204718,,,1841,178.0,3545,,,40,0.0,11/03/2020 12:00:00 AM,Not agree,Not agree,
28251,07/04/2020,MO,28205,,,322,4.0,1131,,,5,0.0,07/06/2020 12:00:00 AM,Not agree,Not agree,
28252,05/10/2021,WI,666401,603303.0,63098.0,221,16.0,7652,6904.0,748.0,0,0.0,05/11/2021 01:53:24 PM,Agree,Agree,
28253,06/03/2021,MD,460339,,,279,0.0,9630,9417.0,213.0,8,1.0,06/04/2021 02:56:57 PM,,Agree,
28254,02/06/2020,DE,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree,
28255,09/12/2020,VI,1220,,,9,0.0,19,,,0,0.0,09/13/2020 04:17:15 PM,,,
28256,06/01/2021,VT,22659,,,2,1.0,248,,,0,0.0,06/03/2021 12:00:00 AM,Not agree,Not agree,
28257,01/26/2020,ID,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree,
28258,03/31/2020,NE,177,,,32,,3,,,1,,04/02/2020 12:00:00 AM,Not agree,Not agree,
28259,07/18/2021,CT,350945,320855.0,30090.0,135,22.0,8282,6812.0,1470.0,0,0.0,07/19/2021 02:21:19 PM,Agree,Agree,
28260,10/19/2020,MT,23390,23390.0,0.0,569,0.0,241,241.0,0.0,0,0.0,10/20/2020 02:59:27 PM,Agree,Agree,
28261,04/15/2021,NV,309699,,,549,0.0,5359,,,6,0.0,04/16/2021 02:12:25 PM,,,
28262,02/13/2021,MS,289019,180535.0,108484.0,753,422.0,6866,4804.0,2062.0,8,3.0,02/15/2021 12:00:00 AM,Agree,Agree,
28263,04/15/2020,NE,952,,,51,,21,,,1,,04/17/2020 12:00:00 AM,Not agree,Not agree,
28264,06/17/2021,CT,348595,318996.0,29599.0,35,16.0,8266,6792.0,1474.0,1,1.0,06/18/2021 01:48:26 PM,Agree,Agree,
28265,05/26/2021,MD,459095,,,208,0.0,9581,9368.0,213.0,4,1.0,05/28/2021 12:00:00 AM,,Agree,
28266,01/29/2020,CA,2,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree,
28267,09/20/2020,MS,96179,88625.0,7554.0,316,110.0,3136,2866.0,270.0,2,1.0,09/22/2020 12:00:00 AM,Agree,Agree,
28268,10/04/2020,MI,245739,222701.0,23038.0,883,71.0,7196,6863.0,333.0,15,2.0,10/05/2020 12:00:00 AM,Agree,Agree,
28269,01/29/2020,IL,1,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree,
28270,04/19/2020,VI,53,,,-1,0.0,3,,,0,0.0,04/19/2020 04:22:39 PM,,,
28271,01/14/2021,IN,578875,,,4387,0.0,10913,10554.0,359.0,74,1.0,01/14/2021 12:00:00 AM,Not agree,Agree,
28272,03/30/2020,MS,2091,2070.0,21.0,163,1.0,139,138.0,1.0,11,0.0,04/01/2020 12:00:00 AM,Agree,Agree,
28273,08/29/2020,NH,7246,,,30,0.0,432,,,0,0.0,08/30/2020 02:49:52 PM,Not agree,Not agree,
28274,02/20/2020,MD,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,,Agree,
28275,01/13/2021,NC,680879,605118.0,75761.0,8541,1413.0,9158,8310.0,848.0,105,24.0,01/13/2021 12:00:00 AM,Agree,Agree,
28276,09/07/2020,DE,18436,17464.0,972.0,62,0.0,609,537.0,72.0,0,0.0,09/09/2020 12:00:00 AM,Agree,Agree,
28277,05/05/2021,IN,725353,,,1139,0.0,13426,13010.0,416.0,7,0.0,05/05/2021 12:00:00 AM,Not agree,Agree,
28278,07/04/2020,NH,5857,,,35,0.0,376,,,1,0.0,07/05/2020 03:00:14 PM,Not agree,Not agree,
28279,08/18/2020,VT,1397,,,3,0.0,57,,,0,0.0,08/20/2020 12:00:00 AM,Not agree,Not agree,
28280,12/03/2020,NC,396990,369728.0,27262.0,6599,851.0,5960,5722.0,238.0,41,7.0,12/03/2020 12:00:00 AM,Agree,Agree,
28281,06/14/2021,ME,68632,50182.0,18450.0,29,20.0,848,819.0,29.0,3,1.0,06/15/2021 02:44:13 PM,Agree,Agree,
28282,05/22/2020,ND,2317,2317.0,0.0,88,0.0,52,,,1,0.0,05/23/2020 05:58:16 PM,Agree,Not agree,
28283,08/31/2020,DE,17765,16794.0,971.0,96,0.0,605,533.0,72.0,1,1.0,09/02/2020 12:00:00 AM,Agree,Agree,
28284,05/25/2020,MO,12689,,,75,0.0,839,,,7,0.0,05/27/2020 12:00:00 AM,Not agree,Not agree,
28285,04/01/2020,CA,18657,18622.0,35.0,1366,0.0,384,,,29,0.0,04/02/2020 12:00:00 AM,Agree,Not agree,
28286,03/04/2021,WA,342977,,,862,140.0,5032,,,20,0.0,03/06/2021 12:00:00 AM,,,
28287,03/15/2021,GU,7773,,,0,0.0,134,,,0,0.0,03/16/2021 02:12:32 PM,Not agree,Not agree,
28288,07/18/2020,MT,2471,2471.0,0.0,105,0.0,37,37.0,0.0,0,0.0,07/19/2020 03:05:47 PM,Agree,Agree,
28289,10/03/2020,IN,124059,,,1419,0.0,3920,3693.0,227.0,18,0.0,10/03/2020 12:00:00 AM,Not agree,Agree,
28290,11/12/2020,VT,2537,,,122,5.0,58,,,0,0.0,11/14/2020 12:00:00 AM,Not agree,Not agree,
28291,09/20/2020,ME,5106,4586.0,520.0,27,3.0,140,139.0,1.0,0,0.0,09/21/2020 01:47:41 PM,Agree,Agree,
28292,08/25/2020,NV,66680,,,405,2.0,1259,,,29,-1.0,08/26/2020 01:51:40 PM,,,
28293,01/24/2020,MI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree,
28294,04/13/2021,NE,214814,,,0,0.0,2226,,,0,0.0,04/15/2021 12:00:00 AM,Not agree,Not agree,
28295,09/24/2020,ME,5235,4691.0,544.0,20,6.0,140,139.0,1.0,0,0.0,09/25/2020 01:54:10 PM,Agree,Agree,
28296,03/26/2021,ME,49654,38223.0,11431.0,210,45.0,736,713.0,23.0,5,0.0,03/27/2021 02:01:18 PM,Agree,Agree,
28297,04/13/2021,AL,533218,411673.0,121545.0,485,147.0,10995,8772.0,2223.0,11,2.0,04/15/2021 12:00:00 AM,Agree,Agree,
28298,06/28/2021,WA,450930,,,264,36.0,5911,,,5,0.0,06/29/2021 02:25:53 PM,,,
28299,01/16/2021,GU,7474,,,0,0.0,125,,,0,0.0,01/17/2021 03:43:14 PM,Not agree,Not agree,
28300,04/09/2021,VI,2971,,,0,0.0,26,,,0,0.0,04/10/2021 01:45:46 PM,,,
28301,01/05/2021,IL,991719,991719.0,0.0,6839,0.0,18562,16959.0,1603.0,150,25.0,01/06/2021 02:58:26 PM,Agree,Agree,
28302,07/07/2021,NV,336562,,,453,0.0,5705,,,3,0.0,07/08/2021 02:26:57 PM,,,
28303,01/10/2021,ID,149667,123077.0,26590.0,432,91.0,1534,1355.0,179.0,6,0.0,01/11/2021 03:01:02 PM,Agree,Agree,
28304,03/01/2020,VI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,,,
28305,03/06/2021,IL,1197267,1197267.0,0.0,2565,0.0,23002,20750.0,2252.0,56,6.0,03/07/2021 02:51:40 PM,Agree,Agree,
28306,04/29/2021,WA,401438,,,1594,202.0,5487,,,13,0.0,05/01/2021 12:00:00 AM,,,
28307,04/26/2020,NH,1864,,,77,0.0,60,,,0,0.0,05/25/2020 03:38:40 PM,Not agree,Not agree,
28308,11/06/2020,DE,26421,25239.0,1182.0,217,1.0,716,629.0,87.0,0,0.0,11/08/2020 12:00:00 AM,Agree,Agree,
28309,04/14/2021,NH,89983,,,378,0.0,1261,,,4,0.0,04/15/2021 01:58:27 PM,Not agree,Not agree,
28310,05/25/2020,MD,47687,,,535,0.0,2449,2335.0,114.0,39,0.0,05/27/2020 12:00:00 AM,,Agree,
28311,02/19/2020,VI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,,,
28312,06/16/2020,IL,134500,133639.0,861.0,623,0.0,6579,6398.0,181.0,72,0.0,06/17/2020 03:06:04 PM,Agree,Agree,
28313,05/15/2021,NC,990224,844855.0,145369.0,1003,258.0,13161,11607.0,1554.0,11,1.0,05/15/2021 12:00:00 AM,Agree,Agree,
28314,04/22/2020,MO,6874,,,228,0.0,332,,,15,0.0,04/24/2020 12:00:00 AM,Not agree,Not agree,
28315,04/06/2020,NH,715,,,46,,9,,,0,,04/05/2020 04:22:39 PM,Not agree,Not agree,
28316,01/31/2020,MO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree,
28317,01/26/2020,IN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree,
28318,03/13/2020,DE,6,6.0,0.0,1,0.0,0,,,0,,03/15/2020 12:00:00 AM,Agree,Agree,
28319,07/14/2021,AL,558828,429242.0,129586.0,706,248.0,11441,9122.0,2319.0,0,0.0,07/16/2021 12:00:00 AM,Agree,Agree,
28320,07/20/2020,AL,85522,79504.0,6018.0,2726,331.0,1858,1709.0,149.0,30,3.0,07/22/2020 12:00:00 AM,Agree,Agree,
28321,02/18/2020,GU,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree,
28322,04/24/2021,NH,93542,,,311,157.0,1282,,,1,0.0,04/25/2021 01:42:01 PM,Not agree,Not agree,
28323,05/04/2020,CA,69597,69509.0,88.0,1379,5.0,2662,,,96,0.0,05/05/2020 12:00:00 AM,Agree,Not agree,
28324,12/22/2020,MO,419610,,,3859,887.0,6427,,,58,0.0,12/24/2020 12:00:00 AM,Not agree,Not agree,
28325,02/10/2020,MS,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree,
28326,08/17/2020,IN,81006,,,591,0.0,3307,3090.0,217.0,12,0.0,08/17/2020 12:00:00 AM,Not agree,Agree,
28327,01/08/2021,IN,552903,,,6107,0.0,10477,10131.0,346.0,82,0.0,01/08/2021 12:00:00 AM,Not agree,Agree,
28328,02/04/2021,CA,3502560,3374568.0,127992.0,13259,695.0,52659,,,398,0.0,02/05/2021 12:00:00 AM,Agree,Not agree,
28329,04/18/2020,NE,1287,,,149,,28,,,4,,04/20/2020 12:00:00 AM,Not agree,Not agree,
28330,04/30/2020,AL,10029,9573.0,456.0,319,7.0,385,366.0,19.0,14,0.0,05/02/2020 12:00:00 AM,Agree,Agree,
28331,06/18/2021,IN,750837,,,405,0.0,13827,13404.0,423.0,10,0.0,06/18/2021 12:00:00 AM,Not agree,Agree,
28332,07/28/2020,VI,385,,,10,0.0,8,,,1,0.0,07/29/2020 02:34:46 PM,,,
28333,07/10/2021,CT,349992,320151.0,29841.0,23,9.0,8279,6810.0,1469.0,0,0.0,07/12/2021 01:16:46 PM,Agree,Agree,
28334,10/22/2020,IN,155246,,,2850,0.0,4395,4159.0,236.0,34,1.0,10/22/2020 12:00:00 AM,Not agree,Agree,
28335,02/15/2020,IL,2,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree,
28336,07/15/2020,IN,53370,,,685,0.0,2915,2718.0,197.0,6,0.0,07/15/2020 12:00:00 AM,Not agree,Agree,
28337,05/13/2021,NE,222335,,,247,0.0,2286,,,29,0.0,05/15/2021 12:00:00 AM,Not agree,Not agree,
28338,06/10/2020,NH,5178,,,46,0.0,301,,,7,0.0,06/11/2020 02:48:51 PM,Not agree,Not agree,
28339,03/08/2020,MO,4,,,2,0.0,0,,,0,0.0,03/10/2020 12:00:00 AM,Not agree,Not agree,
28340,07/23/2020,ID,16736,15706.0,1030.0,414,29.0,138,117.0,21.0,3,0.0,07/24/2020 02:18:40 PM,Agree,Agree,
28341,10/05/2020,AL,172483,147615.0,24868.0,1297,249.0,4076,3527.0,549.0,28,8.0,10/07/2020 12:00:00 AM,Agree,Agree,
28342,05/26/2021,ND,109820,100889.0,8931.0,40,17.0,1510,,,1,0.0,05/27/2021 01:41:41 PM,Agree,Not agree,
28343,10/12/2020,CT,61377,58923.0,2454.0,1339,14.0,4532,3633.0,899.0,2,0.0,10/13/2020 01:29:38 PM,Agree,Agree,
28344,05/16/2020,DE,8101,7282.0,819.0,139,4.0,286,286.0,0.0,15,0.0,05/18/2020 12:00:00 AM,Agree,Agree,
28345,01/02/2021,MD,285319,,,2148,0.0,6371,6183.0,188.0,44,0.0,01/04/2021 12:00:00 AM,,Agree,
28346,02/12/2021,MT,97063,97063.0,0.0,221,0.0,1324,1324.0,0.0,4,0.0,02/13/2021 02:50:08 PM,Agree,Agree,
28347,02/20/2020,MO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree,
28348,11/02/2020,NE,72633,,,954,0.0,656,,,2,0.0,11/04/2020 12:00:00 AM,Not agree,Not agree,
28349,02/12/2020,GU,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree,
28350,03/20/2020,ID,31,,,8,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree,
28351,01/25/2021,WI,582477,533917.0,48560.0,1100,154.0,6199,5699.0,500.0,9,1.0,01/26/2021 02:46:01 PM,Agree,Agree,
28352,02/26/2021,MD,381272,,,836,0.0,8341,8139.0,202.0,15,0.0,02/28/2021 12:00:00 AM,,Agree,
28353,06/14/2020,NV,11173,,,209,-18.0,464,,,-17,-18.0,06/15/2020 02:33:03 PM,,,
28354,03/13/2021,CA,3688455,3548056.0,140399.0,2810,228.0,60462,,,85,0.0,03/14/2021 12:00:00 AM,Agree,Not agree,
28355,03/18/2021,VT,16004,,,142,5.0,213,,,0,0.0,03/20/2021 12:00:00 AM,Not agree,Not agree,
28356,02/15/2020,ND,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Not agree,
28357,06/23/2021,MT,113403,101195.0,12208.0,62,16.0,1657,1657.0,0.0,2,0.0,06/24/2021 03:16:23 PM,Agree,Agree,
28358,11/29/2020,CA,1314340,1290582.0,23758.0,18935,945.0,20550,,,120,0.0,11/30/2020 12:00:00 AM,Agree,Not agree,
28359,05/29/2021,CT,347396,318104.0,29292.0,55,12.0,8238,6777.0,1461.0,0,0.0,05/30/2021 01:32:12 PM,Agree,Agree,
28360,11/01/2020,ID,65088,56756.0,8332.0,480,123.0,630,586.0,44.0,1,0.0,11/02/2020 02:53:09 PM,Agree,Agree,
28361,02/06/2020,MO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree,
28362,05/11/2021,AL,543464,418952.0,124512.0,303,70.0,11189,8920.0,2269.0,12,4.0,05/13/2021 12:00:00 AM,Agree,Agree,
28363,08/09/2020,WI,64835,60554.0,4281.0,622,1.0,1005,998.0,7.0,2,0.0,08/10/2020 02:23:35 PM,Agree,Agree,
28364,07/24/2020,WI,50727,46917.0,3810.0,1058,40.0,885,878.0,7.0,0,0.0,07/25/2020 05:40:06 PM,Agree,Agree,
28365,03/23/2021,ND,102001,95889.0,6112.0,136,60.0,1464,,,1,0.0,03/24/2021 02:16:52 PM,Agree,Not agree,
28366,02/16/2021,MT,97666,97666.0,0.0,127,0.0,1331,1331.0,0.0,3,0.0,02/17/2021 02:51:58 PM,Agree,Agree,
28367,07/08/2021,MD,462971,,,136,0.0,9760,9543.0,217.0,2,0.0,07/09/2021 01:56:56 PM,,Agree,
28368,09/10/2020,NH,7573,,,56,0.0,434,,,1,0.0,09/11/2020 01:51:03 PM,Not agree,Not agree,
28369,08/09/2020,ID,24671,23123.0,1548.0,176,6.0,237,212.0,25.0,2,1.0,08/10/2020 02:23:35 PM,Agree,Agree,
28370,02/26/2020,VI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,,,
28371,12/03/2020,NV,159532,,,2536,0.0,2249,,,48,0.0,12/04/2020 03:00:59 PM,,,
28372,06/01/2020,IL,121234,121234.0,0.0,974,0.0,5412,5412.0,0.0,22,0.0,06/02/2020 02:16:17 PM,Agree,Agree,
28373,08/04/2020,NE,27178,,,222,0.0,332,,,0,0.0,08/06/2020 12:00:00 AM,Not agree,Not agree,
28374,02/06/2020,ME,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree,
28375,02/12/2020,CA,570,563.0,7.0,9,0.0,149,,,0,0.0,02/13/2020 12:00:00 AM,Agree,Not agree,
28376,07/04/2020,ID,7370,6779.0,591.0,376,-2.0,93,73.0,20.0,-20,0.0,07/05/2020 03:00:14 PM,Agree,Agree,
28377,01/25/2021,CT,243632,228979.0,14653.0,5817,346.0,6911,5621.0,1290.0,92,16.0,01/26/2021 02:46:01 PM,Agree,Agree,
28378,07/07/2021,VI,3970,,,28,0.0,32,,,0,0.0,07/08/2021 02:26:57 PM,,,
28379,02/04/2020,AL,53,45.0,8.0,1,0.0,0,0.0,0.0,0,0.0,02/06/2020 12:00:00 AM,Agree,Agree,
28380,06/06/2021,NH,98919,,,21,0.0,1355,,,0,0.0,06/07/2021 02:36:26 PM,Not agree,Not agree,
28381,02/22/2020,NH,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree,
28382,07/05/2020,NV,22646,,,843,0.0,557,,,4,0.0,07/06/2020 03:16:12 PM,,,
28383,03/01/2020,NV,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,,,
28384,11/03/2020,NC,285610,272251.0,13359.0,3513,404.0,4841,4721.0,120.0,40,6.0,11/03/2020 12:00:00 AM,Agree,Agree,
28385,12/06/2020,MO,360416,,,1776,347.0,5473,,,49,0.0,12/08/2020 12:00:00 AM,Not agree,Not agree,
28386,04/30/2020,IN,17835,,,653,0.0,1242,1115.0,127.0,45,1.0,04/30/2020 12:00:00 AM,Not agree,Agree,
28387,07/24/2020,VI,352,,,10,0.0,7,,,0,0.0,07/25/2020 05:40:06 PM,,,
28388,08/13/2020,GU,502,,,25,0.0,5,,,0,0.0,08/14/2020 02:30:03 PM,Not agree,Not agree,
28389,08/16/2020,MD,100715,,,503,0.0,3759,3612.0,147.0,3,0.0,08/18/2020 12:00:00 AM,,Agree,
28390,05/12/2021,MS,315330,193166.0,122164.0,202,78.0,7355,5075.0,2280.0,3,2.0,05/14/2021 12:00:00 AM,Agree,Agree,
28391,02/24/2020,VT,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree,
28392,12/01/2020,NE,130211,,,1787,0.0,1080,,,62,0.0,12/03/2020 12:00:00 AM,Not agree,Not agree,
28393,01/05/2021,ND,93832,90478.0,3354.0,592,210.0,1334,,,22,0.0,01/06/2021 02:58:26 PM,Agree,Not agree,
28394,01/11/2021,MS,244854,160829.0,84025.0,1793,959.0,6076,4434.0,1642.0,41,28.0,01/13/2021 12:00:00 AM,Agree,Agree,
28395,03/22/2020,ME,93,,,23,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree,
28396,08/13/2020,MD,98875,,,715,0.0,3742,3595.0,147.0,10,1.0,08/15/2020 12:00:00 AM,,Agree,
28397,05/28/2020,AL,20790,20009.0,781.0,519,13.0,819,765.0,54.0,19,5.0,05/30/2020 12:00:00 AM,Agree,Agree,
28398,05/04/2020,NE,6083,,,424,0.0,78,,,0,0.0,05/06/2020 12:00:00 AM,Not agree,Not agree,
28399,03/09/2021,ME,46254,36102.0,10152.0,195,67.0,723,700.0,23.0,0,0.0,03/10/2021 02:58:31 PM,Agree,Agree,
28400,02/27/2021,ND,99809,94590.0,5219.0,29,15.0,1445,,,0,0.0,02/28/2021 02:48:18 PM,Agree,Not agree,
28401,10/14/2020,NC,241793,233022.0,8771.0,2657,282.0,4182,4115.0,67.0,36,5.0,10/14/2020 12:00:00 AM,Agree,Agree,
28402,07/01/2020,ND,3615,3615.0,0.0,39,0.0,80,,,1,0.0,07/02/2020 03:10:03 PM,Agree,Not agree,
28403,07/30/2020,MD,88346,,,1169,0.0,3607,3466.0,141.0,11,1.0,08/01/2020 12:00:00 AM,,Agree,
28404,11/14/2020,IN,244887,,,8322,0.0,5411,5155.0,256.0,50,4.0,11/14/2020 12:00:00 AM,Not agree,Agree,
28405,02/18/2020,MO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree,
28406,05/31/2020,ME,2349,2093.0,256.0,24,-2.0,89,88.0,1.0,0,0.0,06/01/2020 02:17:42 PM,Agree,Agree,
28407,11/23/2020,WA,151602,,,3556,80.0,2655,,,36,0.0,11/25/2020 12:00:00 AM,,,
28408,12/11/2020,ID,119610,100082.0,19528.0,1582,385.0,1151,1036.0,115.0,15,2.0,12/12/2020 02:59:37 PM,Agree,Agree,
28409,01/28/2021,IN,620544,,,2831,0.0,11829,11453.0,376.0,60,1.0,01/28/2021 12:00:00 AM,Not agree,Agree,
28410,09/13/2020,VT,1545,,,7,0.0,57,,,0,0.0,09/15/2020 12:00:00 AM,Not agree,Not agree,
28411,10/06/2020,MO,146990,,,2228,104.0,2700,,,31,0.0,10/08/2020 12:00:00 AM,Not agree,Not agree,
28412,08/16/2020,MS,76109,72793.0,3316.0,308,28.0,2582,2437.0,145.0,7,1.0,08/18/2020 12:00:00 AM,Agree,Agree,
28413,07/22/2020,CA,506293,504724.0,1569.0,11109,67.0,9366,,,147,0.0,07/23/2020 12:00:00 AM,Agree,Not agree,
28414,02/07/2021,NE,193852,,,301,0.0,1968,,,0,0.0,02/09/2021 12:00:00 AM,Not agree,Not agree,
28415,04/04/2021,NV,305176,,,260,0.0,5274,,,0,0.0,04/05/2021 01:43:02 PM,,,
28416,12/18/2020,IN,453196,,,5961,0.0,8469,8159.0,310.0,116,1.0,12/18/2020 12:00:00 AM,Not agree,Agree,
28417,06/17/2020,NH,5436,,,72,0.0,330,,,4,0.0,06/18/2020 05:16:14 PM,Not agree,Not agree,
28418,03/08/2020,VI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,,,
28419,10/13/2020,NH,9279,,,71,23.0,456,,,0,0.0,10/14/2020 01:28:39 PM,Not agree,Not agree,
28420,09/10/2020,MS,91759,85274.0,6485.0,569,129.0,3019,2777.0,242.0,18,6.0,09/12/2020 12:00:00 AM,Agree,Agree,
28421,01/16/2021,NH,55945,,,445,0.0,927,,,19,0.0,01/17/2021 03:43:14 PM,Not agree,Not agree,
28422,03/21/2020,MO,413,,,77,0.0,3,,,0,0.0,03/23/2020 12:00:00 AM,Not agree,Not agree,
28423,04/24/2020,NV,4398,,,190,0.0,203,,,6,-7.0,05/25/2020 03:38:40 PM,,,
28424,03/26/2020,CA,12534,12501.0,33.0,838,0.0,247,,,18,0.0,03/27/2020 12:00:00 AM,Agree,Not agree,
28425,01/05/2021,VI,2080,,,25,0.0,24,,,0,0.0,01/06/2021 02:58:26 PM,,,
28426,12/13/2020,IN,425443,,,5898,0.0,7965,7659.0,306.0,100,3.0,12/13/2020 12:00:00 AM,Not agree,Agree,
28427,06/30/2021,AL,552968,425356.0,127612.0,236,69.0,11416,9102.0,2314.0,0,0.0,07/02/2021 12:00:00 AM,Agree,Agree,
28428,04/05/2020,DE,786,782.0,4.0,71,0.0,14,,,0,,04/07/2020 12:00:00 AM,Agree,Agree,
28429,12/30/2020,MI,586357,538708.0,47649.0,3113,304.0,13744,12973.0,771.0,91,7.0,12/31/2020 12:00:00 AM,Agree,Agree,
28430,03/24/2020,AL,1853,1742.0,111.0,181,17.0,6,4.0,2.0,1,0.0,03/26/2020 12:00:00 AM,Agree,Agree,
28431,05/29/2021,MS,317955,194671.0,123284.0,82,32.0,7388,5096.0,2292.0,1,1.0,05/31/2021 12:00:00 AM,Agree,Agree,
28432,05/04/2021,DE,106030,98907.0,7123.0,189,35.0,1626,1485.0,141.0,0,0.0,05/06/2021 12:00:00 AM,Agree,Agree,
28433,10/20/2020,ID,54663,48524.0,6139.0,873,119.0,535,492.0,43.0,4,0.0,10/21/2020 01:34:31 PM,Agree,Agree,
28434,05/23/2021,CT,346581,317439.0,29142.0,128,6.0,8212,6758.0,1454.0,0,0.0,05/24/2021 01:46:58 PM,Agree,Agree,
